종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE
037330,2020.0,4.0,7138270553.0,137876000000.0,222449000000.0,34602764362.0,764493000000.0,22186888872.0,201489000000.0,455173000000.0,253684000000.0,0.065,150745693234.693,-0.064
037370,2020.0,4.0,40837839.0,27729427426.0,39764630620.0,-6513050601.0,45057857733.0,-6763709561.0,47851818054.0,133506000000.0,85654584625.0,0.042,84179696314.7294,0.26
037760,2020.0,4.0,891683590.0,73372982006.0,70734229080.0,-1016696200.0,93920945697.0,8770134060.0,82775940443.0,174746000000.0,91970015703.0,0.029,58700107324.8464,0.03
038010,2020.0,4.0,748440000.0,62621032696.0,68668301161.0,-2504356312.0,136052000000.0,-4334665683.0,72292731259.0,153965000000.0,81672311031.0,0.094,62640005638.481,0.836
038110,2020.0,4.0,841720720.0,229279000000.0,451696000000.0,2293985846.0,1291840000000.0,-6459522885.0,109734000000.0,631312000000.0,521578000000.0,0.052,74050558871.8129,0.24
038540,2020.0,4.0,10944855200.0,2157640000000.0,2662660000000.0,94052923307.0,454188000000.0,64319441651.0,691541000000.0,3605930000000.0,2914390000000.0,0.037,355207497141.484,0.17
038680,2020.0,4.0,1772546520.0,177355000000.0,112360000000.0,4573743189.0,326487000000.0,4247066605.0,80730041693.0,226498000000.0,145768000000.0,0.032,135987847226.099,-0.083
039030,2020.0,4.0,1847504700.0,283812000000.0,70299707822.0,38485391168.0,325124000000.0,21554316083.0,409814000000.0,481156000000.0,71342148549.0,0.04,1441388208190.53,0.212
039290,2020.0,4.0,226940515.0,30413315290.0,14485515878.0,594973064.0,119605000000.0,1605979769.0,56813122971.0,75326294078.0,18513171107.0,0.061,96937747027.2664,0.087
039420,2020.0,4.0,1328636640.0,16398272113.0,4203547320.0,4762748508.0,42129577339.0,4441951423.0,39576836261.0,46317088998.0,6740252737.0,0.052,65459289611.9497,0.13
039440,2020.0,4.0,3762848000.0,132325000000.0,67228631913.0,15410971483.0,269101000000.0,10745162053.0,172546000000.0,243612000000.0,71065950049.0,0.031,286523392000.0,0.132
039570,2020.0,4.0,5761000000.0,192932000000.0,53635869551.0,15323582080.0,260417000000.0,15668800447.0,163910000000.0,217997000000.0,54086835778.0,0.032,272554582170.566,0.084
040420,2020.0,4.0,5701823400.0,16934874549.0,14520827949.0,8774891160.0,85388337429.0,6711204207.0,64093742033.0,99737850240.0,35644108207.0,0.015,98768457133.3116,0.091
040910,2020.0,4.0,2473086150.0,136566000000.0,43242048915.0,50068252607.0,308965000000.0,33458701926.0,179474000000.0,233099000000.0,53625479802.0,0.034,337906492816.696,0.122
041440,2020.0,4.0,713668480.0,172699000000.0,62499492171.0,2879324187.0,263486000000.0,-7109651637.0,183732000000.0,249859000000.0,66127406779.0,0.032,77038608899.5804,-0.011
041460,2020.0,4.0,898814516.0,49967152898.0,17528682831.0,4596355359.0,32787602753.0,2611409282.0,40425701315.0,58406518709.0,17980817394.0,0.047,120840005869.542,0.155
041520,2020.0,4.0,1218739600.0,180128000000.0,39859028560.0,17760117132.0,245149000000.0,8283565618.0,212369000000.0,260744000000.0,48374590851.0,0.058,201114067968.0,0.231
041650,2020.0,4.0,3426031000.0,249266000000.0,210588000000.0,7857510534.0,349042000000.0,-2322556075.0,170173000000.0,440015000000.0,269841000000.0,0.041,68923279257.6,0.354
041930,2020.0,4.0,739833457.0,128352000000.0,108404000000.0,13266088088.0,261768000000.0,2486623061.0,109400000000.0,229824000000.0,120425000000.0,0.048,161159959993.541,0.001
042600,2020.0,4.0,489262760.0,51130166227.0,42520151485.0,2043769174.0,163006000000.0,-1616186782.0,77631876932.0,138806000000.0,61174114959.0,0.089,163991151204.214,1.713
043150,2020.0,4.0,2879153600.0,197585000000.0,83781755215.0,31580792110.0,244312000000.0,-21796842378.0,228868000000.0,353871000000.0,125002000000.0,0.028,333478183975.896,0.059
043650,2020.0,4.0,1717303200.0,73281924573.0,11406626197.0,4581978812.0,52947425413.0,18661684886.0,222502000000.0,244883000000.0,22380480009.0,0.031,100363730176.461,0.38
044340,2020.0,4.0,8171319500.0,170959000000.0,114116000000.0,51957322504.0,382343000000.0,42415162476.0,187750000000.0,344742000000.0,156992000000.0,0.03,423599920013.222,0.122
045100,2020.0,4.0,7841008350.0,337862000000.0,170957000000.0,53346881717.0,758467000000.0,48133991759.0,367585000000.0,544204000000.0,176619000000.0,0.041,306900161973.994,0.728
045520,2020.0,4.0,1853514300.0,72651386422.0,46500354164.0,18908382387.0,150489000000.0,13380845146.0,53299135231.0,141112000000.0,87813041391.0,0.029,194025041598.471,-0.128
045970,2020.0,4.0,1254934530.0,140318000000.0,143814000000.0,-3803625375.0,498390000000.0,-9153062150.0,133352000000.0,317776000000.0,184424000000.0,0.033,249728370947.372,-0.065
047810,2020.0,4.0,38990042800.0,3152280000000.0,2623420000000.0,139524000000.0,2825140000000.0,72313949881.0,1234280000000.0,5159070000000.0,3924790000000.0,0.024,2514854529960.45,0.15
048770,2020.0,4.0,221284270.0,64955392339.0,59604236212.0,1949930035.0,88558514973.0,4137408249.0,32092286704.0,105270000000.0,73177958675.0,0.035,63812325696.4694,-0.067
049120,2020.0,4.0,654679250.0,25574862312.0,39603014471.0,-7679257945.0,58190391951.0,-11393828112.0,34249167872.0,86418836896.0,52169669024.0,0.032,60148664207.8617,-0.165
049430,2020.0,4.0,1708212800.0,87259271308.0,9064605622.0,14084188980.0,66441620556.0,12125770727.0,148973000000.0,163170000000.0,14197327688.0,0.025,80617701991.3184,0.003
049480,2020.0,4.0,466661625.0,94759845539.0,67349352105.0,3662033479.0,155625000000.0,2639013275.0,75320963820.0,144794000000.0,69473312709.0,0.04,101494383675.865,-0.019
049720,2020.0,4.0,3475316500.0,25434410888.0,29565546253.0,9993294320.0,133209000000.0,10292778540.0,29189500353.0,70348084207.0,41158583854.0,0.02,85370952918.7383,0.201
049950,2020.0,4.0,1599213660.0,62912415009.0,23364638205.0,-17968538366.0,58944868613.0,-14478670566.0,96754981877.0,122206000000.0,25450695559.0,0.05,332955682429.274,0.048
049960,2020.0,4.0,4340789400.0,64912680871.0,4630072193.0,3667166701.0,45582255759.0,3189188309.0,99984674384.0,105301000000.0,5316513642.0,0.049,220900090432.409,0.41
050890,2020.0,4.0,0.0,121909000000.0,153850000000.0,-16928395682.0,172863000000.0,-11856632038.0,111781000000.0,281459000000.0,169678000000.0,0.044,667099777254.274,0.107
051160,2020.0,4.0,0.0,80569129356.0,42462067424.0,9994033219.0,258890000000.0,9724194191.0,22836680901.0,107005000000.0,84168536650.0,0.059,218189313143.406,0.234
051490,2020.0,4.0,828441240.0,122349000000.0,125264000000.0,1660678995.0,177806000000.0,1494590517.0,81194343053.0,217893000000.0,136699000000.0,0.077,182470085331.729,0.033
052260,2020.0,4.0,5250000000.0,57162929998.0,35506625263.0,-8861408821.0,88898821262.0,-13545412534.0,137229000000.0,187658000000.0,50429058080.0,0.038,366750421143.704,-0.032
052330,2020.0,4.0,5947930400.0,180537000000.0,18254901269.0,-953698973.0,186530000000.0,-8534777406.0,299866000000.0,323641000000.0,23775283167.0,0.022,140015289029.973,0.125
052460,2020.0,4.0,0.0,57824525581.0,34330983635.0,151229907.0,96283754655.0,1126713374.0,31344818095.0,71247580242.0,39902762147.0,0.064,60915229106.205,0.127
052690,2020.0,4.0,11793486240.0,237875000000.0,187344000000.0,29571387151.0,431723000000.0,20160083357.0,499075000000.0,700291000000.0,201217000000.0,0.027,682226766344.486,0.075
052860,2020.0,4.0,1700977900.0,23583304927.0,13492736342.0,-5603389642.0,22884990000.0,-6048408019.0,47693519603.0,62958347549.0,15264827946.0,0.037,76810263669.8872,-0.107
053160,2020.0,4.0,264704800.0,36227949239.0,2322940725.0,-436686587.0,18391439077.0,115725736.0,48710986515.0,53001368891.0,4290382376.0,0.094,97800101025.6842,0.977
053260,2020.0,4.0,1656884000.0,98079705246.0,26156561280.0,3150804414.0,175181000000.0,2846273936.0,110830000000.0,138738000000.0,27907932054.0,0.03,65426426715.5831,0.101
053450,2020.0,4.0,581938750.0,159746000000.0,234449000000.0,-17636874937.0,370307000000.0,-32179643550.0,81686772115.0,340723000000.0,259036000000.0,0.047,144652479421.381,0.061
053610,2020.0,4.0,4141454800.0,127873000000.0,18724074701.0,15395009805.0,86503551330.0,11127633694.0,206723000000.0,227452000000.0,20728756659.0,0.045,301399954733.397,-0.05
053690,2020.0,4.0,1995381000.0,134356000000.0,79052287381.0,16500753182.0,232573000000.0,10364661951.0,128799000000.0,218684000000.0,89884233220.0,0.044,114506260440.425,0.245
053800,2020.0,4.0,7817204700.0,198983000000.0,58032734813.0,19977448622.0,178187000000.0,18478341256.0,217311000000.0,280831000000.0,63520382342.0,0.025,763056167825.723,0.072
054040,2020.0,4.0,1986482420.0,84239549679.0,27591899887.0,10096640622.0,133687000000.0,8745272163.0,101836000000.0,143140000000.0,41303901207.0,0.062,46606734835.7679,0.138
054210,2020.0,4.0,1738045982.0,210352000000.0,225749000000.0,14957829342.0,625659000000.0,-15998883472.0,146075000000.0,395319000000.0,249243000000.0,0.055,227620850787.097,0.43
054450,2020.0,4.0,1505052600.0,85917993692.0,31033328838.0,-8475004160.0,100722000000.0,-9413095084.0,92448308545.0,166036000000.0,73587764836.0,0.062,196875008253.286,-0.18
054540,2020.0,4.0,1178575000.0,58272996533.0,31331551203.0,903299411.0,68020419205.0,6976303832.0,78403142365.0,111608000000.0,33204762233.0,0.044,71500060197.1014,-0.073
054620,2020.0,4.0,0.0,37547778577.0,30222692519.0,-10877059034.0,25345952537.0,-46308607986.0,166547000000.0,275217000000.0,108669000000.0,0.033,167436525445.12,0.008
054800,2020.0,4.0,8846653020.0,476090000000.0,78858714625.0,15435418893.0,432176000000.0,4765967501.0,613629000000.0,787005000000.0,173376000000.0,0.034,132968659484.672,-0.021
056700,2020.0,4.0,1450554550.0,66671857991.0,73158872725.0,8114705243.0,255336000000.0,3334865973.0,98553713121.0,176253000000.0,77699494666.0,0.039,95708867419.6171,0.16
059090,2020.0,4.0,3341637280.0,240303000000.0,136073000000.0,43325596622.0,280899000000.0,26608499606.0,234523000000.0,519003000000.0,284480000000.0,0.05,504593646430.316,-0.164
060380,2020.0,4.0,1155000000.0,71750824800.0,43280815237.0,4601784195.0,186810000000.0,5734472135.0,57972428935.0,121032000000.0,63059315944.0,0.022,30723322757.9755,0.15
061040,2020.0,4.0,0.0,142563000000.0,78214059041.0,9752230670.0,257858000000.0,-30890488794.0,164863000000.0,247026000000.0,82162843547.0,0.048,327310148981.687,-0.073
061970,2020.0,4.0,2188955100.0,155769000000.0,196144000000.0,42764789335.0,442790000000.0,31622614462.0,218265000000.0,527479000000.0,309214000000.0,0.05,645822807616.655,0.225
065130,2020.0,4.0,2622760900.0,338343000000.0,261080000000.0,-18198173932.0,1186100000000.0,-26101645456.0,349606000000.0,618832000000.0,269226000000.0,0.036,176656650591.086,0.138
065690,2020.0,4.0,1986731250.0,58070839555.0,25280001891.0,-2249264192.0,78306082046.0,-8753277931.0,73571026369.0,107505000000.0,33934376780.0,0.041,40532297189.0526,0.093
065710,2020.0,4.0,6169106400.0,38435479029.0,16197243623.0,11306245644.0,65653420252.0,6684649220.0,73504068303.0,90166184541.0,16662116238.0,0.027,111754922679.367,-0.07
066590,2020.0,4.0,0.0,81696590217.0,139424000000.0,-6100654317.0,228680000000.0,-7759251202.0,86211013032.0,245526000000.0,159315000000.0,0.082,333684364234.835,-0.146
066620,2020.0,4.0,2047226600.0,104747000000.0,95126932689.0,25743067446.0,288139000000.0,20099537688.0,166024000000.0,269228000000.0,103204000000.0,0.034,131999997952.0,0.148
066970,2020.0,4.0,1051001200.0,212044000000.0,158120000000.0,1470005055.0,356106000000.0,-15018130143.0,197606000000.0,466217000000.0,268612000000.0,0.051,2492715760838.82,1.03
067080,2020.0,4.0,2572715900.0,50926394102.0,77607517154.0,3942315371.0,109346000000.0,-2483165530.0,86152449838.0,175047000000.0,88894335739.0,0.056,287627454825.412,0.068
067290,2020.0,4.0,2492862420.0,33747772627.0,38804542283.0,-553595623.0,103803000000.0,-6451174260.0,56341962147.0,96327182404.0,39985220257.0,0.039,263476144381.223,0.069
069260,2020.0,4.0,38370877000.0,434528000000.0,90822911353.0,95247595160.0,593511000000.0,49786680527.0,687145000000.0,866586000000.0,179441000000.0,0.043,1048535643867.43,0.07
069640,2020.0,4.0,0.0,106289000000.0,63075764888.0,-18861876976.0,220214000000.0,-23006381384.0,77839131173.0,149682000000.0,71842627238.0,0.053,104469590471.111,0.344
072950,2020.0,4.0,574641500.0,48787963310.0,12381982474.0,1092660288.0,47463473724.0,1057578129.0,62323752890.0,79473947589.0,17150194699.0,0.041,38101605018.9042,0.085
073110,2020.0,4.0,1706997000.0,123189000000.0,93960707863.0,-12457919273.0,119663000000.0,-18465415686.0,100168000000.0,213659000000.0,113491000000.0,0.057,119647941887.102,0.391
074600,2020.0,4.0,153549604.0,223891000000.0,340714000000.0,41221881860.0,525640000000.0,15460178967.0,302626000000.0,743087000000.0,440461000000.0,0.044,558620106771.096,0.408
075180,2020.0,4.0,2688000000.0,139074000000.0,23233906053.0,-2726922349.0,135661000000.0,6154729815.0,217912000000.0,248085000000.0,30173635594.0,0.056,118656000000.0,0.76
075970,2020.0,4.0,1574909400.0,63550349836.0,32046554832.0,4212670265.0,93380714316.0,3177008160.0,80571202343.0,126278000000.0,45706373610.0,0.049,60075954636.5697,0.146
078140,2020.0,4.0,554328950.0,105587000000.0,12516245639.0,8122168110.0,76254986203.0,7394642678.0,128508000000.0,149794000000.0,21285972678.0,0.041,123061125335.579,0.015
078340,2020.0,4.0,17039204000.0,716080000000.0,65940802174.0,114117000000.0,508989000000.0,76429518348.0,977108000000.0,1049130000000.0,72024414178.0,0.042,2029123295052.31,0.464
079550,2020.0,4.0,13200000000.0,1545720000000.0,1380430000000.0,63741639085.0,1600340000000.0,57881698047.0,672509000000.0,2595610000000.0,1923100000000.0,0.021,671000316897.98,-0.036
079940,2020.0,4.0,1918928360.0,123738000000.0,50679127220.0,28545231683.0,169045000000.0,23751738590.0,173204000000.0,260025000000.0,86821629130.0,0.035,177994176698.182,-0.138
079980,2020.0,4.0,5061601760.0,397917000000.0,297995000000.0,39869748147.0,920303000000.0,82630762974.0,475787000000.0,872859000000.0,397072000000.0,0.025,284280424405.386,0.021
080010,2020.0,4.0,894756100.0,52613740329.0,27566293624.0,3074989616.0,44219745566.0,5992694048.0,110632000000.0,153924000000.0,43291806048.0,0.035,63583956992.0,0.256
080420,2020.0,4.0,6140452.0,212657000000.0,258516000000.0,25895028264.0,412196000000.0,11895708358.0,373975000000.0,890906000000.0,516931000000.0,0.058,297361318531.351,-0.112
082210,2020.0,4.0,651101640.0,82363386059.0,125732000000.0,4324988526.0,206725000000.0,-7846672720.0,96586605051.0,282020000000.0,185433000000.0,0.05,287686416045.354,0.627
083450,2020.0,4.0,1778849000.0,91827385605.0,25004328733.0,18150174131.0,166880000000.0,15490968607.0,113737000000.0,141836000000.0,28098590994.0,0.041,160265061204.347,0.03
083550,2020.0,4.0,466191300.0,102408000000.0,45718327276.0,42591056389.0,187911000000.0,32664289434.0,115707000000.0,171848000000.0,56141571373.0,0.042,132855412612.543,-0.086
083930,2020.0,4.0,4076263500.0,148975000000.0,67032599060.0,23075491948.0,200348000000.0,14527274094.0,140344000000.0,210178000000.0,69834053096.0,0.042,164146205491.2,0.085
084690,2020.0,4.0,22361585276.0,1554960000000.0,942278000000.0,207014000000.0,3754300000000.0,164809000000.0,1325980000000.0,3060160000000.0,1734180000000.0,0.031,369367972596.65,0.017
086060,2020.0,4.0,258317610.0,45470440120.0,13065003932.0,1658286952.0,59119190246.0,-3431527194.0,45042996667.0,62085248599.0,17042251932.0,0.028,49510834197.8648,-0.03
086670,2020.0,4.0,1221979350.0,80871715421.0,53068795602.0,6743344849.0,89620822090.0,4005082001.0,73157196155.0,147939000000.0,74781435018.0,0.043,104026970718.489,0.236
086900,2020.0,4.0,5538712000.0,138711000000.0,117590000000.0,-37069534839.0,140828000000.0,-30038850866.0,244802000000.0,467764000000.0,222962000000.0,0.055,1168652087743.66,0.02
086960,2020.0,4.0,0.0,137807000000.0,34439182279.0,4025823146.0,146571000000.0,2486609782.0,120254000000.0,176749000000.0,56494141829.0,0.043,126988960357.007,0.145
088910,2020.0,4.0,0.0,107003000000.0,25987349982.0,-3403502323.0,276183000000.0,-2317447714.0,187682000000.0,256679000000.0,68996712028.0,0.024,86148895124.6946,0.06
089030,2020.0,4.0,4306271830.0,192299000000.0,138632000000.0,37910274782.0,228153000000.0,32928361791.0,216315000000.0,416009000000.0,199694000000.0,0.037,447272050729.938,0.196
090410,2020.0,4.0,0.0,55190344861.0,36056274701.0,-8246281017.0,123182000000.0,-7887982654.0,71835195326.0,124399000000.0,52563796983.0,0.049,73043332483.9751,0.312
090470,2020.0,4.0,723570750.0,53612527935.0,31030498908.0,-10267852590.0,114449000000.0,-14573706709.0,114559000000.0,146674000000.0,32114670242.0,0.029,135268886027.607,-0.013
091340,2020.0,4.0,1110627140.0,137579000000.0,77554659223.0,3500286432.0,254973000000.0,-8366946267.0,120285000000.0,247329000000.0,127044000000.0,0.028,61210414070.5009,0.028
091580,2020.0,4.0,633252500.0,78895498195.0,78871313826.0,19473769452.0,151713000000.0,8640473084.0,72410170365.0,161367000000.0,88957150614.0,0.048,190795019642.74,0.106
091590,2020.0,4.0,821800000.0,62358153160.0,16111042627.0,4593398095.0,75363631340.0,6526237618.0,143020000000.0,171434000000.0,28413833013.0,0.04,153794134278.144,0.032
091700,2020.0,4.0,20656802463.0,290971000000.0,203881000000.0,41941794627.0,1179280000000.0,20552624475.0,397656000000.0,605214000000.0,207558000000.0,0.027,659884596160.566,0.057
092130,2020.0,4.0,8912264000.0,58889561178.0,9379017537.0,16874695268.0,42906193743.0,13050829502.0,57851674043.0,67494683028.0,9643008985.0,0.018,283024572876.026,-0.027
092300,2020.0,4.0,1492730000.0,77679888043.0,53419540348.0,61215958.0,152928000000.0,1121137353.0,75226194024.0,174062000000.0,98835541228.0,0.038,66568546635.7495,0.021
092460,2020.0,4.0,1123894000.0,53124429723.0,42964535412.0,2131030557.0,54284074714.0,3293088664.0,81227529233.0,129827000000.0,48599797740.0,0.038,72890815565.0166,0.176
093190,2020.0,4.0,3189468440.0,131549000000.0,12810413702.0,4149668861.0,74461958986.0,5588713805.0,147971000000.0,164821000000.0,16850238415.0,0.017,88787472268.4946,0.091
093320,2020.0,4.0,2286402000.0,81465545834.0,15657104249.0,17782412229.0,70440395777.0,15669326382.0,113057000000.0,142751000000.0,29693694229.0,0.035,350383842450.286,-0.29
093370,2020.0,4.0,1389102285.0,132928000000.0,146043000000.0,2806756006.0,261600000000.0,-1334232541.0,241185000000.0,536124000000.0,294939000000.0,0.042,1113355401473.04,0.151
093520,2020.0,4.0,1287808400.0,83931655606.0,38531680664.0,9461969124.0,86913046600.0,8085709302.0,56236879697.0,95488530618.0,39251650921.0,0.05,80977038372.4269,0.025
093920,2020.0,4.0,5803744206.0,163002000000.0,36514101123.0,18497623596.0,315619000000.0,16929107181.0,171958000000.0,208632000000.0,36673837765.0,0.027,143220174904.11,0.198
